#,M,r,rho(r),T(r),M(r),L(r),dL/dr,dLpp/dr,dLcno/dr,dlogP/dlogT,r/R,rho(r)/rhoc,T(r)/Tc,M(r)/M,L(r)/L,kappa,kappaHm,kappaff,kappaes,P,Pdeg,Pgas,Ppho,drho/dr,dT/dr,dM/dr,dL/dr_1
#,g,cm,g/cm^3,K,g,erg/s,erg/s/cm,erg/s/cm,erg/s/cm,cm^2/g,cm^2/g,cm^2/g,cm^2/g,erg/cm^3,erg/cm^3,erg/cm^3,erg/cm^3,g/cm^4,K/cm,g/cm,erg/s/cm,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.338e+33,5.0792e+10,0.0335049,811042,1.3338e+33,2.24985e+32,8.25603e+13,8.25603e+13,6.82696e-08,2.68358,0.844356,0.000572185,0.098482,0.996866,1,66.0037,6.94841e+21,66.0037,0.34,3.67346e+12,3.46439e+10,3.63772E+12,1091190000,-6.60528E-12,-9.50581E-05,1.0862E+21,8.25603E+13
,1.338e+33,5.08061e+10,0.0334122,809702,1.33382e+33,2.24985e+32,8.16078e+13,8.16078e+13,6.573e-08,2.66744,0.84459,0.000570603,0.0983192,0.996877,1,66.2584,6.83624e+21,66.2584,0.34,3.65723e+12,3.44843e+10,3.62166E+12,1084000000,-6.57099E-12,-9.55816E-05,1.08379E+21,8.16078E+13
,1.338e+33,5.082e+10,0.0333213,808372,1.33383e+33,2.24985e+32,8.06766e+13,8.06766e+13,6.33041e-08,2.65139,0.84482,0.00056905,0.0981577,0.996889,1,66.5137,6.72671e+21,66.5137,0.34,3.64128e+12,3.43281e+10,3.60588E+12,1076890000,-6.5369E-12,-9.61091E-05,1.08144E+21,8.06766E+13
,1.338e+33,5.08336e+10,0.0332321,807053,1.33385e+33,2.24985e+32,7.97658e+13,7.97658e+13,6.09856e-08,2.63542,0.845048,0.000567527,0.0979976,0.9969,1,66.7694,6.61971e+21,66.7694,0.34,3.6256e+12,3.4175e+10,3.59036E+12,1069880000,-6.503E-12,-9.66407E-05,1.07912E+21,7.97658E+13
,1.338e+33,5.08471e+10,0.0331445,805745,1.33386e+33,2.24985e+32,7.88747e+13,7.88747e+13,5.87687e-08,2.61953,0.845272,0.000566032,0.0978388,0.996911,1,67.0257,6.51517e+21,67.0257,0.34,3.61018e+12,3.40251e+10,3.57509E+12,1062960000,-6.46929E-12,-9.71765E-05,1.07685E+21,7.88747E+13
,1.338e+33,5.08605e+10,0.0330586,804447,1.33388e+33,2.24985e+32,7.80026e+13,7.80026e+13,5.66479e-08,2.60372,0.845494,0.000564564,0.0976811,0.996921,1,67.2826,6.41298e+21,67.2826,0.34,3.59501e+12,3.38782e+10,3.56008E+12,1056130000,-6.43574E-12,-9.77165E-05,1.07462E+21,7.80026E+13
,1.338e+33,5.08736e+10,0.0329742,803159,1.33389e+33,2.24985e+32,7.71488e+13,7.71488e+13,5.46183e-08,2.58799,0.845712,0.000563123,0.0975247,0.996932,1,67.5401,6.31307e+21,67.5401,0.34,3.58009e+12,3.37341e+10,3.5453E+12,1049380000,-6.40235E-12,-9.82608E-05,1.07243E+21,7.71488E+13
,1.338e+33,5.08866e+10,0.0328913,801880,1.33391e+33,2.24985e+32,7.63128e+13,7.63128e+13,5.2675e-08,2.57234,0.845928,0.000561707,0.0973695,0.996942,1,67.7983,6.21537e+21,67.7983,0.34,3.5654e+12,3.3593e+10,3.53076E+12,1042720000,-6.3691E-12,-9.88095E-05,1.07028E+21,7.63128E+13
,1.338e+33,5.08994e+10,0.0328099,800611,1.33392e+33,2.24985e+32,7.5494e+13,7.5494e+13,5.08136e-08,2.55676,0.846141,0.000560318,0.0972153,0.996952,1,68.0571,6.11979e+21,68.0571,0.34,3.55094e+12,3.34546e+10,3.51645E+12,1036130000,-6.33598E-12,-9.93627E-05,1.06817E+21,7.5494E+13
,1.338e+33,5.0912e+10,0.03273,799351,1.33393e+33,2.24985e+32,7.46917e+13,7.46917e+13,4.90299e-08,2.54126,0.846351,0.000558952,0.0970623,0.996963,1,68.3167,6.02628e+21,68.3167,0.34,3.53671e+12,3.33188e+10,3.50236E+12,1029620000,-6.30299E-12,-9.99203E-05,1.0661E+21,7.46917E+13
,1.338e+33,5.09245e+10,0.0326515,798099,1.33395e+33,2.24985e+32,7.39056e+13,7.39056e+13,4.73201e-08,2.52583,0.846559,0.000557612,0.0969103,0.996973,1,68.577,5.93476e+21,68.577,0.34,3.5227e+12,3.31857e+10,3.48849E+12,1023190000,-6.27011E-12,-0.000100483,1.06406E+21,7.39056E+13
,1.338e+33,5.09369e+10,0.0325743,796856,1.33396e+33,2.24985e+32,7.3135e+13,7.3135e+13,4.56805e-08,2.51047,0.846764,0.000556294,0.0967594,0.996982,1,68.838,5.84517e+21,68.838,0.34,3.5089e+12,3.30551e+10,3.47483E+12,1016830000,-6.23734E-12,-0.000101049,1.06206E+21,7.3135E+13
,1.338e+33,5.09381e+10,0.0325668,796733,1.33396e+33,2.24985e+32,7.30592e+13,7.30592e+13,4.55211e-08,2.50894,0.846784,0.000556164,0.0967444,0.996983,1,68.864,5.83636e+21,68.864,0.34,3.50754e+12,3.30423e+10,3.47348E+12,1016200000,-6.23408E-12,-0.000101106,1.06187E+21,7.30592E+13
,1.338e+33,5.09442e+10,0.0325288,796116,1.33397e+33,2.24985e+32,7.26811e+13,7.26811e+13,4.47312e-08,2.50131,0.846885,0.000555517,0.0966695,0.996988,1,68.9946,5.79244e+21,68.9946,0.34,3.50074e+12,3.29782e+10,3.46675E+12,1013060000,-6.21777E-12,-0.000101391,1.06088E+21,7.26811E+13
,1.338e+33,5.09447e+10,0.0325254,796061,1.33397e+33,2.24985e+32,7.26474e+13,7.26474e+13,4.46613e-08,2.50063,0.846895,0.000555459,0.0966628,0.996989,1,69.0064,5.78853e+21,69.0064,0.34,3.50013e+12,3.29725e+10,3.46615E+12,1012780000,-6.21631E-12,-0.000101417,1.0608E+21,7.26474E+13
,1.338e+33,5.09452e+10,0.0325224,796012,1.33397e+33,2.24985e+32,7.26175e+13,7.26175e+13,4.45993e-08,2.50002,0.846903,0.000555408,0.0966569,0.996989,1,69.0167,5.78506e+21,69.0167,0.34,3.4996e+12,3.29674e+10,3.46562E+12,1012530000,-6.21501E-12,-0.000101439,1.06072E+21,7.26175E+13
,1.338e+33,5.0946e+10,0.0325178,795936,1.33397e+33,2.24985e+32,7.25711e+13,7.25711e+13,4.45032e-08,2.5,0.846915,0.000555328,0.0966477,0.99699,1,69.0329,5.77968e+21,69.0329,0.34,3.49876e+12,3.29595e+10,3.46479E+12,1012140000,-6.2145E-12,-0.000101437,1.0606E+21,7.25711E+13
,1.338e+33,5.09466e+10,0.0325135,795867,1.33397e+33,2.24985e+32,7.25287e+13,7.25287e+13,4.44155e-08,2.5,0.846926,0.000555255,0.0966392,0.99699,1,69.0477,5.77476e+21,69.0477,0.34,3.498e+12,3.29523e+10,3.46403E+12,1011790000,-6.21407E-12,-0.000101435,1.06049E+21,7.25287E+13
,1.338e+33,5.09501e+10,0.0324922,795519,1.33397e+33,2.24985e+32,7.23169e+13,7.23169e+13,4.39792e-08,2.5,0.846983,0.000554892,0.096597,0.996993,1,69.1216,5.75021e+21,69.1216,0.34,3.49418e+12,3.29164e+10,3.46025E+12,1010020000,-6.21189E-12,-0.000101421,1.05993E+21,7.23169E+13
,1.338e+33,5.09672e+10,0.0323858,793781,1.33399e+33,2.24985e+32,7.12663e+13,7.12663e+13,4.18591e-08,2.5,0.847268,0.000553075,0.096386,0.997006,1,69.493,5.6289e+21,69.493,0.34,3.47512e+12,3.27369e+10,3.44139E+12,1001220000,-6.20103E-12,-0.000101354,1.05717E+21,7.12663E+13
,1.338e+33,5.09845e+10,0.032279,792034,1.33401e+33,2.24985e+32,7.02231e+13,7.02231e+13,3.98261e-08,2.5,0.847555,0.00055125,0.0961738,0.99702,1,69.8693,5.50925e+21,69.8693,0.34,3.45603e+12,3.25571e+10,3.42248E+12,992435000,-6.19012E-12,-0.000101287,1.0544E+21,7.02231E+13
,1.338e+33,5.10017e+10,0.0321726,790292,1.33403e+33,2.24985e+32,6.91963e+13,6.91963e+13,3.78943e-08,2.5,0.847841,0.000549434,0.0959624,0.997033,1,70.2471,5.3923e+21,70.2471,0.34,3.43707e+12,3.23785e+10,3.40371E+12,983737000,-6.17924E-12,-0.000101221,1.05164E+21,6.91963E+13
,1.338e+33,5.10188e+10,0.0320668,788557,1.33405e+33,2.24985e+32,6.81859e+13,6.81859e+13,3.60586e-08,2.5,0.848126,0.000547626,0.0957517,0.997047,1,70.6264,5.27798e+21,70.6264,0.34,3.41824e+12,3.22012e+10,3.38506E+12,975127000,-6.16841E-12,-0.000101154,1.04888E+21,6.81859E+13
,1.338e+33,5.10359e+10,0.0319614,786829,1.33406e+33,2.24985e+32,6.71914e+13,6.71914e+13,3.4314e-08,2.5,0.84841,0.000545827,0.0955418,0.99706,1,71.0073,5.16623e+21,71.0073,0.34,3.39953e+12,3.2025e+10,3.36654E+12,966603000,-6.15761E-12,-0.000101088,1.04613E+21,6.71914E+13
,1.338e+33,5.10529e+10,0.0318565,785106,1.33408e+33,2.24985e+32,6.62126e+13,6.62126e+13,3.2656e-08,2.5,0.848694,0.000544035,0.0953326,0.997074,1,71.3897,5.05699e+21,71.3897,0.34,3.38095e+12,3.18501e+10,3.34814E+12,958165000,-6.14686E-12,-0.000101022,1.0434E+21,6.62126E+13
,1.338e+33,5.10699e+10,0.0317521,783389,1.3341e+33,2.24985e+32,6.52493e+13,6.52493e+13,3.10801e-08,2.5,0.848976,0.000542252,0.0951241,0.997087,1,71.7736,4.95021e+21,71.7736,0.34,3.3625e+12,3.16763e+10,3.32987E+12,949812000,-6.13615E-12,-0.000100956,1.04067E+21,6.52493E+13
,1.338e+33,5.10869e+10,0.0316482,781678,1.33412e+33,2.24985e+32,6.43012e+13,6.43012e+13,2.95821e-08,2.5,0.849258,0.000540478,0.0949164,0.9971,1,72.1591,4.84582e+21,72.1591,0.34,3.34417e+12,3.15037e+10,3.31173E+12,941543000,-6.12548E-12,-0.00010089,1.03795E+21,6.43012E+13
,1.338e+33,5.11038e+10,0.0315448,779974,1.33413e+33,2.24985e+32,6.3368e+13,6.3368e+13,2.81582e-08,2.5,0.849539,0.000538711,0.0947094,0.997113,1,72.5462,4.74376e+21,72.5462,0.34,3.32597e+12,3.13322e+10,3.29371E+12,933356000,-6.11484E-12,-0.000100825,1.03525E+21,6.3368E+13
,1.338e+33,5.11207e+10,0.0314418,778275,1.33415e+33,2.24985e+32,6.24495e+13,6.24495e+13,2.68045e-08,2.5,0.849819,0.000536953,0.0945031,0.997126,1,72.9348,4.64398e+21,72.9348,0.34,3.30789e+12,3.1162e+10,3.2758E+12,925252000,-6.10425E-12,-0.00010076,1.03255E+21,6.24495E+13
,1.338e+33,5.11375e+10,0.0313393,776582,1.33417e+33,2.24985e+32,6.15455e+13,6.15455e+13,2.55176e-08,2.5,0.850098,0.000535202,0.0942976,0.997139,1,73.3249,4.54643e+21,73.3249,0.34,3.28993e+12,3.09929e+10,3.25802E+12,917228000,-6.0937E-12,-0.000100695,1.02986E+21,6.15455E+13
,1.338e+33,5.11542e+10,0.0312373,774895,1.33419e+33,2.24985e+32,6.06556e+13,6.06556e+13,2.4294e-08,2.5,0.850377,0.00053346,0.0940928,0.997152,1,73.7167,4.45106e+21,73.7167,0.34,3.2721e+12,3.08249e+10,3.24036E+12,909284000,-6.08318E-12,-0.00010063,1.02718E+21,6.06556E+13
,1.338e+33,5.11709e+10,0.0311357,773214,1.3342e+33,2.24985e+32,5.97796e+13,5.97796e+13,2.31305e-08,2.5,0.850655,0.000531725,0.0938886,0.997165,1,74.11,4.35781e+21,74.11,0.34,3.25438e+12,3.0658e+10,3.22282E+12,901420000,-6.07271E-12,-0.000100566,1.02451E+21,5.97796E+13
,1.338e+33,5.11876e+10,0.0310346,771539,1.33422e+33,2.24985e+32,5.89174e+13,5.89174e+13,2.20242e-08,2.5,0.850932,0.000529999,0.0936852,0.997178,1,74.5049,4.26663e+21,74.5049,0.34,3.23678e+12,3.04923e+10,3.2054E+12,893634000,-6.06227E-12,-0.000100502,1.02185E+21,5.89174E+13
,1.338e+33,5.12042e+10,0.030934,769870,1.33424e+33,2.24985e+32,5.80686e+13,5.80686e+13,2.0972e-08,2.5,0.851208,0.00052828,0.0934825,0.99719,1,74.9013,4.17747e+21,74.9013,0.34,3.2193e+12,3.03277e+10,3.18809E+12,885925000,-6.05187E-12,-0.000100438,1.01919E+21,5.80686E+13
,1.338e+33,5.12208e+10,0.0308338,768206,1.33425e+33,2.24985e+32,5.72331e+13,5.72331e+13,1.99715e-08,2.5,0.851483,0.000526569,0.0932805,0.997203,1,75.2994,4.09029e+21,75.2994,0.34,3.20194e+12,3.01641e+10,3.1709E+12,878293000,-6.04151E-12,-0.000100375,1.01655E+21,5.72331E+13
,1.338e+33,5.12373e+10,0.0307341,766549,1.33427e+33,2.24985e+32,5.64106e+13,5.64106e+13,1.90198e-08,2.5,0.851758,0.000524866,0.0930792,0.997215,1,75.699,4.00504e+21,75.699,0.34,3.1847e+12,3.00017e+10,3.15382E+12,870736000,-6.03119E-12,-0.000100311,1.01392E+21,5.64106E+13
,1.338e+33,5.12538e+10,0.0306348,764897,1.33429e+33,2.24985e+32,5.56009e+13,5.56009e+13,1.81147e-08,2.5,0.852032,0.000523171,0.0928787,0.997228,1,76.1002,3.92168e+21,76.1002,0.34,3.16757e+12,2.98404e+10,3.13686E+12,863254000,-6.02091E-12,-0.000100248,1.01129E+21,5.56009E+13
,1.338e+33,5.12702e+10,0.030536,763250,1.3343e+33,2.24985e+32,5.48039e+13,5.48039e+13,1.72536e-08,2.5,0.852305,0.000521483,0.0926788,0.99724,1,76.5031,3.84015e+21,76.5031,0.34,3.15055e+12,2.96801e+10,3.12001E+12,855846000,-6.01066E-12,-0.000100185,1.00868E+21,5.48039E+13
,1.338e+33,5.12866e+10,0.0304376,761610,1.33432e+33,2.24985e+32,5.40192e+13,5.40192e+13,1.64346e-08,2.5,0.852577,0.000519803,0.0924795,0.997253,1,76.9075,3.76043e+21,76.9075,0.34,3.13365e+12,2.95209e+10,3.10328E+12,848512000,-6.00045E-12,-0.000100123,1.00607E+21,5.40192E+13
,1.338e+33,5.13029e+10,0.0303397,759975,1.33434e+33,2.24985e+32,5.32466e+13,5.32466e+13,1.56554e-08,2.5,0.852849,0.000518131,0.092281,0.997265,1,77.3135,3.68246e+21,77.3135,0.34,3.11686e+12,2.93628e+10,3.08665E+12,841249000,-5.99028E-12,-0.00010006,1.00347E+21,5.32466E+13
,1.338e+33,5.13192e+10,0.0302422,758345,1.33435e+33,2.24985e+32,5.24861e+13,5.24861e+13,1.49141e-08,2.5,0.85312,0.000516466,0.0920832,0.997277,1,77.7212,3.60621e+21,77.7212,0.34,3.10018e+12,2.92057e+10,3.07014E+12,834058000,-5.98015E-12,-9.99979E-05,1.00088E+21,5.24861E+13
,1.338e+33,5.13354e+10,0.0301451,756722,1.33437e+33,2.24985e+32,5.17373e+13,5.17373e+13,1.42087e-08,2.5,0.85339,0.000514809,0.091886,0.997289,1,78.1304,3.53163e+21,78.1304,0.34,3.08361e+12,2.90497e+10,3.05373E+12,826938000,-5.97005E-12,-9.99359E-05,9.98301E+20,5.17373E+13
,1.338e+33,5.13516e+10,0.0300485,755104,1.33439e+33,2.24985e+32,5.10001e+13,5.10001e+13,1.35376e-08,2.5,0.853659,0.000513159,0.0916895,0.997301,1,78.5413,3.45868e+21,78.5413,0.34,3.06715e+12,2.88947e+10,3.03744E+12,819887000,-5.95999E-12,-9.98742E-05,9.9573E+20,5.10001E+13
,1.338e+33,5.13678e+10,0.0299523,753491,1.3344e+33,2.24985e+32,5.02742e+13,5.02742e+13,1.28989e-08,2.5,0.853927,0.000511516,0.0914937,0.997313,1,78.9538,3.38734e+21,78.9538,0.34,3.0508e+12,2.87407e+10,3.02125E+12,812906000,-5.94997E-12,-9.98127E-05,9.93167E+20,5.02742E+13
,1.338e+33,5.13839e+10,0.0298566,751884,1.33442e+33,2.24985e+32,4.95596e+13,4.95596e+13,1.22911e-08,2.5,0.854195,0.000509881,0.0912986,0.997325,1,79.3679,3.31755e+21,79.3679,0.34,3.03456e+12,2.85877e+10,3.00517E+12,805993000,-5.93998E-12,-9.97514E-05,9.90613E+20,4.95596E+13
,1.338e+33,5.13999e+10,0.0297613,750283,1.33443e+33,2.24985e+32,4.8856e+13,4.8856e+13,1.17127e-08,2.5,0.854462,0.000508253,0.0911041,0.997337,1,79.7837,3.2493e+21,79.7837,0.34,3.01843e+12,2.84358e+10,2.98919E+12,799148000,-5.93003E-12,-9.96904E-05,9.88068E+20,4.8856E+13
,1.338e+33,5.1416e+10,0.0296664,748686,1.33445e+33,2.24985e+32,4.81631e+13,4.81631e+13,1.11622e-08,2.5,0.854728,0.000506633,0.0909103,0.997349,1,80.2011,3.18253e+21,80.2011,0.34,3.0024e+12,2.82848e+10,2.97332E+12,792369000,-5.92011E-12,-9.96295E-05,9.85531E+20,4.81631E+13
,1.338e+33,5.14319e+10,0.0295719,747096,1.33447e+33,2.24985e+32,4.7481e+13,4.7481e+13,1.06382e-08,2.5,0.854994,0.00050502,0.0907172,0.997361,1,80.6201,3.11721e+21,80.6201,0.34,2.98648e+12,2.81349e+10,2.95756E+12,785657000,-5.91023E-12,-9.95689E-05,9.83004E+20,4.7481E+13
,1.338e+33,5.14479e+10,0.0294779,745511,1.33448e+33,2.24985e+32,4.68093e+13,4.68093e+13,1.01394e-08,2.5,0.855259,0.000503413,0.0905247,0.997372,1,81.0408,3.05332e+21,81.0408,0.34,2.97066e+12,2.79859e+10,2.9419E+12,779010000,-5.90039E-12,-9.95085E-05,9.80484E+20,4.68093E+13
,1.338e+33,5.14637e+10,0.0293842,743931,1.3345e+33,2.24985e+32,4.61479e+13,4.61479e+13,9.66459e-09,2.5,0.855523,0.000501815,0.0903329,0.997384,1,81.4632,2.99082e+21,81.4632,0.34,2.95495e+12,2.78379e+10,2.92634E+12,772428000,-5.89058E-12,-9.94484E-05,9.77974E+20,4.61479E+13
,1.338e+33,5.14796e+10,0.029291,742356,1.33451e+33,2.24985e+32,4.54966e+13,4.54966e+13,9.21257e-09,2.5,0.855786,0.000500223,0.0901417,0.997395,1,81.8872,2.92967e+21,81.8872,0.34,2.93934e+12,2.76909e+10,2.91088E+12,765910000,-5.88081E-12,-9.93884E-05,9.75471E+20,4.54966E+13
,1.338e+33,5.14954e+10,0.0291982,740787,1.33453e+33,2.24985e+32,4.48553e+13,4.48553e+13,8.78222e-09,2.5,0.856048,0.000498638,0.0899511,0.997407,1,82.3128,2.86985e+21,82.3128,0.34,2.92383e+12,2.75449e+10,2.89553E+12,759454000,-5.87107E-12,-9.93287E-05,9.72978E+20,4.48553E+13
,1.338e+33,5.15111e+10,0.0291059,739223,1.33454e+33,2.24985e+32,4.42237e+13,4.42237e+13,8.37247e-09,2.5,0.85631,0.00049706,0.0897613,0.997418,1,82.7401,2.81133e+21,82.7401,0.34,2.90843e+12,2.73998e+10,2.88027E+12,753062000,-5.86136E-12,-9.92692E-05,9.70493E+20,4.42237E+13
,1.338e+33,5.15268e+10,0.0290139,737665,1.33456e+33,2.24985e+32,4.36018e+13,4.36018e+13,7.98232e-09,2.5,0.856571,0.00049549,0.089572,0.99743,1,83.1691,2.75407e+21,83.1691,0.34,2.89312e+12,2.72556e+10,2.86512E+12,746731000,-5.85169E-12,-9.92099E-05,9.68016E+20,4.36018E+13
,1.338e+33,5.15425e+10,0.0289223,736112,1.33457e+33,2.24985e+32,4.29894e+13,4.29894e+13,7.6108e-09,2.5,0.856832,0.000493926,0.0893834,0.997441,1,83.5998,2.69805e+21,83.5998,0.34,2.87792e+12,2.71124e+10,2.85006E+12,740462000,-5.84206E-12,-9.91508E-05,9.65547E+20,4.29894E+13
,1.338e+33,5.15581e+10,0.0288312,734564,1.33459e+33,2.24985e+32,4.23863e+13,4.23863e+13,7.25701e-09,2.5,0.857091,0.000492369,0.0891954,0.997452,1,84.0321,2.64324e+21,84.0321,0.34,2.86281e+12,2.69701e+10,2.8351E+12,734253000,-5.83246E-12,-0.000099092,9.63087E+20,4.23863E+13
,1.338e+33,5.15737e+10,0.0287404,733021,1.3346e+33,2.24985e+32,4.17923e+13,4.17923e+13,6.92008e-09,2.5,0.85735,0.000490819,0.0890081,0.997464,1,84.4662,2.5896e+21,84.4662,0.34,2.8478e+12,2.68288e+10,2.82024E+12,728104000,-5.82289E-12,-9.90333E-05,9.60636E+20,4.17923E+13
,1.338e+33,5.15892e+10,0.02865,731483,1.33462e+33,2.24985e+32,4.12074e+13,4.12074e+13,6.59917e-09,2.5,0.857608,0.000489276,0.0888214,0.997475,1,84.9019,2.53713e+21,84.9019,0.34,2.83289e+12,2.66883e+10,2.80548E+12,722014000,-5.81336E-12,-9.89749E-05,9.58192E+20,4.12074E+13
,1.338e+33,5.16047e+10,0.0285601,729951,1.33463e+33,2.24985e+32,4.06313e+13,4.06313e+13,6.29352e-09,2.5,0.857866,0.00048774,0.0886353,0.997486,1,85.3393,2.48578e+21,85.3393,0.34,2.81808e+12,2.65488e+10,2.79081E+12,715982000,-5.80386E-12,-9.89167E-05,9.55757E+20,4.06313E+13
,1.338e+33,5.16201e+10,0.0284705,728424,1.33465e+33,2.24985e+32,4.0064e+13,4.0064e+13,6.00238e-09,2.5,0.858122,0.00048621,0.0884499,0.997497,1,85.7784,2.43553e+21,85.7784,0.34,2.80336e+12,2.64102e+10,2.77624E+12,710009000,-5.79439E-12,-9.88587E-05,9.5333E+20,4.0064E+13
,1.338e+33,5.16355e+10,0.0283813,726901,1.33466e+33,2.24985e+32,3.95052e+13,3.95052e+13,5.72505e-09,2.5,0.858378,0.000484687,0.088265,0.997508,1,86.2192,2.38636e+21,86.2192,0.34,2.78874e+12,2.62725e+10,2.76176E+12,704092000,-5.78496E-12,-9.88009E-05,9.50912E+20,3.95052E+13
,1.338e+33,5.16509e+10,0.0282926,725384,1.33468e+33,2.24985e+32,3.89549e+13,3.89549e+13,5.46085e-09,2.5,0.858634,0.000483171,0.0880808,0.997519,1,86.6617,2.33824e+21,86.6617,0.34,2.77421e+12,2.61356e+10,2.74737E+12,698233000,-5.77556E-12,-9.87433E-05,9.48501E+20,3.89549E+13
,1.338e+33,5.16662e+10,0.0282042,723872,1.33469e+33,2.24985e+32,3.84129e+13,3.84129e+13,5.20914e-09,2.5,0.858888,0.000481661,0.0878972,0.997529,1,87.1059,2.29115e+21,87.1059,0.34,2.75977e+12,2.59997e+10,2.73308E+12,692429000,-5.76619E-12,-9.86859E-05,9.46098E+20,3.84129E+13
,1.338e+33,5.16815e+10,0.0281162,722365,1.33471e+33,2.24985e+32,3.7879e+13,3.7879e+13,4.96933e-09,2.5,0.859142,0.000480158,0.0877142,0.99754,1,87.5518,2.24507e+21,87.5518,0.34,2.74543e+12,2.58646e+10,2.71888E+12,686681000,-5.75686E-12,-9.86287E-05,9.43704E+20,3.7879E+13
,1.338e+33,5.16967e+10,0.0280285,720863,1.33472e+33,2.24985e+32,3.73532e+13,3.73532e+13,4.74083e-09,2.5,0.859396,0.000478662,0.0875318,0.997551,1,87.9995,2.19997e+21,87.9995,0.34,2.73118e+12,2.57304e+10,2.70477E+12,680988000,-5.74756E-12,-9.85717E-05,9.41318E+20,3.73532E+13
,1.338e+33,5.17119e+10,0.0279413,719366,1.33474e+33,2.24985e+32,3.68353e+13,3.68353e+13,4.5231e-09,2.5,0.859648,0.000477172,0.0873501,0.997562,1,88.4488,2.15583e+21,88.4488,0.34,2.71703e+12,2.55971e+10,2.69076E+12,675349000,-5.73829E-12,-9.85149E-05,9.38939E+20,3.68353E+13
,1.338e+33,5.17271e+10,0.0278544,717874,1.33475e+33,2.24985e+32,3.63252e+13,3.63252e+13,4.31561e-09,2.5,0.8599,0.000475689,0.0871689,0.997572,1,88.8999,2.11263e+21,88.8999,0.34,2.70296e+12,2.54646e+10,2.67683E+12,669764000,-5.72905E-12,-9.84584E-05,9.36569E+20,3.63252E+13
,1.338e+33,5.17422e+10,0.0277679,716387,1.33476e+33,2.24985e+32,3.58227e+13,3.58227e+13,4.11789e-09,2.5,0.860151,0.000474212,0.0869883,0.997583,1,89.3528,2.07035e+21,89.3528,0.34,2.68899e+12,2.5333e+10,2.66299E+12,664231000,-5.71985E-12,-0.000098402,9.34207E+20,3.58227E+13
,1.338e+33,5.17572e+10,0.0276818,714905,1.33478e+33,2.24985e+32,3.53277e+13,3.53277e+13,3.92945e-09,2.5,0.860402,0.000472741,0.0868084,0.997593,1,89.8073,2.02896e+21,89.8073,0.34,2.6751e+12,2.52022e+10,2.64924E+12,658752000,-5.71068E-12,-9.83458E-05,9.31852E+20,3.53277E+13
,1.338e+33,5.17723e+10,0.0275961,713428,1.33479e+33,2.24985e+32,3.48402e+13,3.48402e+13,3.74984e-09,2.5,0.860651,0.000471277,0.086629,0.997604,1,90.2637,1.98845e+21,90.2637,0.34,2.6613e+12,2.50722e+10,2.63558E+12,653324000,-5.70153E-12,-9.82899E-05,9.29506E+20,3.48402E+13
,1.338e+33,5.17872e+10,0.0275107,711956,1.33481e+33,2.24985e+32,3.43599e+13,3.43599e+13,3.57865e-09,2.5,0.8609,0.00046982,0.0864502,0.997614,1,90.7217,1.9488e+21,90.7217,0.34,2.64759e+12,2.49431e+10,2.622E+12,647947000,-5.69242E-12,-9.82341E-05,9.27167E+20,3.43599E+13
,1.338e+33,5.18022e+10,0.0274258,710488,1.33482e+33,2.24985e+32,3.38868e+13,3.38868e+13,3.41547e-09,2.5,0.861149,0.000468368,0.086272,0.997625,1,91.1815,1.90999e+21,91.1815,0.34,2.63397e+12,2.48148e+10,2.60851E+12,642622000,-5.68335E-12,-9.81785E-05,9.24836E+20,3.38868E+13
,1.338e+33,5.18171e+10,0.0273411,709026,1.33483e+33,2.24985e+32,3.34208e+13,3.34208e+13,3.25992e-09,2.5,0.861397,0.000466923,0.0860944,0.997635,1,91.6431,1.872e+21,91.6431,0.34,2.62044e+12,2.46873e+10,2.59511E+12,637347000,-5.6743E-12,-9.81231E-05,9.22513E+20,3.34208E+13
,1.338e+33,5.1832e+10,0.0272569,707568,1.33485e+33,2.24985e+32,3.29617e+13,3.29617e+13,3.11162e-09,2.5,0.861644,0.000465484,0.0859174,0.997645,1,92.1064,1.83481e+21,92.1064,0.34,2.60699e+12,2.45606e+10,2.5818E+12,632121000,-5.66528E-12,-0.000098068,9.20198E+20,3.29617E+13
,1.338e+33,5.18468e+10,0.027173,706115,1.33486e+33,2.24985e+32,3.25094e+13,3.25094e+13,2.97024e-09,2.5,0.86189,0.000464051,0.085741,0.997655,1,92.5715,1.7984e+21,92.5715,0.34,2.59362e+12,2.44348e+10,2.56856E+12,626945000,-5.6563E-12,-0.000098013,9.1789E+20,3.25094E+13
,1.338e+33,5.18616e+10,0.0270894,704667,1.33487e+33,2.24985e+32,3.20639e+13,3.20639e+13,2.83544e-09,2.5,0.862136,0.000462625,0.0855651,0.997665,1,93.0384,1.76276e+21,93.0384,0.34,2.58035e+12,2.43097e+10,2.55541E+12,621817000,-5.64735E-12,-9.79582E-05,9.1559E+20,3.20639E+13
,1.338e+33,5.18763e+10,0.0270063,703223,1.33489e+33,2.24985e+32,3.16249e+13,3.16249e+13,2.70692e-09,2.5,0.862381,0.000461204,0.0853899,0.997675,1,93.507,1.72787e+21,93.507,0.34,2.56715e+12,2.41854e+10,2.54235E+12,616738000,-5.63842E-12,-9.79036E-05,9.13298E+20,3.16249E+13
